x,y,v
-6.2337903,-111.1458043,4.7053653
-6.3927886,-111.2665452,4.7402473
-6.5490701,-111.3913827,4.7759579
-6.7025564,-111.5201996,4.8125723
-6.8523512,-111.6521156,4.8515990
-6.9993687,-111.7877813,4.8921315
-7.1434735,-111.9269389,4.9341997
-7.2840555,-112.0687908,4.9793153
-7.4218614,-112.2138579,5.0258486
-7.5567265,-112.3617491,5.0740115
-7.6885169,-112.5120558,5.1246411
-7.8176066,-112.6649345,5.1763901
-7.9439171,-112.8200251,5.2296445
-8.0676179,-112.9772556,5.2846712
-8.1887651,-113.1364158,5.3406156
-8.3074759,-113.2973782,5.3979682
-8.4239486,-113.4601330,5.4566599
-8.5380954,-113.6241924,5.5161770
-8.6503207,-113.7897724,5.5770656
-8.7606073,-113.9565923,5.6389573
-8.8689834,-114.1245657,5.7015271
-8.9755900,-114.2938181,5.7651456
-9.0804323,-114.4641460,5.8293994
-9.1835644,-114.6354247,5.8940931
-9.2851484,-114.8077306,5.9593475
-9.3851994,-114.9809042,6.0247621
-9.4837752,-115.1548709,6.0902649
-9.5809883,-115.3296708,6.1556966
-9.6768555,-115.5051907,6.2209399
-9.7714255,-115.6813844,6.2860141
-9.8647746,-115.8582690,6.3506873
-9.9569235,-116.0357670,6.4150368
-10.0479149,-116.2138485,6.4791168
-10.1378020,-116.3925095,6.5426920
-10.2266120,-116.5716999,6.6059237
-10.3143862,-116.7513994,6.6688776
-10.4011640,-116.9315850,6.7313642
-10.4869815,-117.1122267,6.7935772
-10.5718832,-117.2933091,6.8555789
-10.6559041,-117.4747923,6.9172855
-10.7390931,-117.6566593,6.9788844
-10.8215041,-117.8388945,7.0404154
-10.9031787,-118.0214432,7.1019533
-10.9841848,-118.2042940,7.1636117
-11.0645933,-118.3874245,7.2253851
-11.1444645,-118.5707694,7.2874722
-11.2238908,-118.7543143,7.3498095
-11.3029652,-118.9380241,7.4123426
-11.3817748,-119.1218303,7.4751627
-11.4604336,-119.3057083,7.5378725
-11.5390529,-119.4896089,7.5997745
-11.6177418,-119.6734708,7.6547570
-11.6966156,-119.8572581,7.6123730
-11.7757873,-120.0409158,7.5030471
-11.8553805,-120.2243925,7.3952654
-11.9355267,-120.4076292,7.2885443
-12.0163506,-120.5905595,7.1827155
-12.0979808,-120.7731412,7.0784567
-12.1805266,-120.9553074,6.9750418
-12.2640913,-121.1369998,6.8723321
-12.3487762,-121.3181802,6.7707075
-12.4346534,-121.4987838,6.6696125
-12.5218236,-121.6787897,6.5689681
-12.6103580,-121.8581010,6.4690460
-12.7003564,-122.0366920,6.3695359
-12.7919120,-122.2145252,6.2703936
-12.8850699,-122.3914670,6.1720375
-12.9799497,-122.5675110,6.0742843
-13.0766603,-122.7426085,5.9770848
-13.1752428,-122.9165703,5.8812935
-13.2758593,-123.0893981,5.7865294
-13.3786451,-123.2610189,5.6927104
-13.4836296,-123.4311682,5.6011115
-13.5910240,-123.5998667,5.5107023
-13.7009733,-123.7670132,5.4214535
-13.8134570,-123.9322619,5.3343285
-13.9287300,-124.0956838,5.2480248
-14.0469031,-124.2571308,5.1626340
-14.1678959,-124.4162150,5.0782876
-14.2919967,-124.5730656,4.9942354
-14.4192451,-124.7274518,4.9105129
-14.5495272,-124.8789777,4.8272242
-14.6830682,-125.0279253,4.7446124
-14.8196960,-125.1740281,4.6632849
-14.9596277,-125.3171075,4.5840221
-15.1030638,-125.4567017,4.5060391
-15.2502349,-125.5923465,4.4305549
-15.4015255,-125.7239274,4.3573591
-15.5559656,-125.8502378,4.2858428
-15.7151104,-125.9721736,4.2174521
-15.8781878,-126.0888086,4.1513871
-16.0441322,-126.1992442,4.0872847
-16.2141276,-126.3040346,4.0256657
-16.3881335,-126.4026099,3.9664683
-16.5651977,-126.4939867,3.9090199
-16.7463406,-126.5787175,3.8530423
-16.9306966,-126.6564419,3.7981239
-17.1177817,-126.7265346,3.7770588
-17.3079079,-126.7888493,3.7615246
-17.5006204,-126.8431196,3.7463093
-17.6952344,-126.8891242,3.7320233
-17.8918024,-126.9268676,3.7201863
-18.0896827,-126.9562510,3.7118914
-18.2883563,-126.9771869,3.7082549
-18.4879334,-126.9896314,3.7167775
-18.6875642,-126.9936895,3.7347105
-18.8875182,-126.9896031,3.7615865
-19.0872676,-126.9775918,3.7983492
-19.2858593,-126.9579972,3.8436896
-19.4840313,-126.9310257,3.8932545
-19.6816427,-126.8969157,3.9463850
-19.8769369,-126.8562601,4.0032074
-20.0712714,-126.8090525,4.0608234
-20.2644451,-126.7555452,4.1192422
-20.4551633,-126.6963799,4.1800461
-20.6444162,-126.6315835,4.2429451
-20.8320708,-126.5615193,4.3076334
-21.0173964,-126.4868402,4.3764534
-21.2011493,-126.4076452,4.4473479
-21.3831004,-126.3244254,4.5204009
-21.5632845,-126.2375752,4.5971916
-21.7418929,-126.1474114,4.6756388
-21.9188720,-126.0543650,4.7562796
-22.0946769,-125.9585994,4.8397616
-22.2690007,-125.8607559,4.9246888
-22.4422858,-125.7610200,5.0116858
-22.6147189,-125.6595875,5.1005956
-22.7861695,-125.5567922,5.1904972
-22.9569429,-125.4527199,5.2816831
-23.1271567,-125.3476172,5.3736369
-23.2967839,-125.2418034,5.4658714
-23.4661098,-125.1353828,5.5582144
-23.6352265,-125.0285574,5.6500168
-23.8041304,-124.9215553,5.7412654
-23.9730161,-124.8144409,5.8314255
-24.1419341,-124.7073244,5.9192064
-24.3108611,-124.6003291,6.0054618
-24.4799042,-124.4934678,6.0896254
-24.6490781,-124.3867787,6.1720578
-24.8183330,-124.2802780,6.2536627
-24.9876704,-124.1738812,6.3344347
-25.1570063,-124.0674778,6.4127664
-25.3262200,-123.9608958,6.4884440
-25.4951855,-123.8538936,6.5599022
-25.6636937,-123.7462237,6.6228722
-25.8315793,-123.6376182,6.6795567
-25.9987582,-123.5277901,6.7278947
-26.1648517,-123.4166871,6.7639979
-26.3300199,-123.3038528,6.7937850
-26.4939996,-123.1891762,6.8161535
-26.6564475,-123.0727337,6.8104349
-26.8176347,-122.9542408,6.7794424
-26.9773532,-122.8337660,6.7116504
-27.1354120,-122.7113518,6.6481581
-27.2919434,-122.5867702,6.5865605
-27.4467221,-122.4600784,6.5273169
-27.5996695,-122.3312460,6.4698772
-27.7507893,-122.2001805,6.4133016
-27.8999296,-122.0669283,6.3578478
-28.0470635,-121.9314340,6.3032117
-28.1920887,-121.7937150,6.2490686
-28.3349545,-121.6537422,6.1957066
-28.4755930,-121.5115030,6.1429868
-28.6138629,-121.3670695,6.0907245
-28.7497985,-121.2203253,6.0393183
-28.8832355,-121.0713345,6.0017715
-29.0140411,-120.9201401,5.9736957
-29.1422431,-120.7665989,5.9497177
-29.2676438,-120.6108218,5.9259164
-29.3901941,-120.4528149,5.9022722
-29.5099092,-120.2925481,5.8790510
-29.6266767,-120.1301361,5.8561179
-29.7403625,-119.9657117,5.8334544
-29.8510906,-119.7990115,5.8114839
-29.9586061,-119.6303398,5.7899545
-30.0627918,-119.4598238,5.7688685
-30.1638699,-119.2870178,5.7488833
-30.2614923,-119.1124367,5.7295786
-30.3555674,-118.9362043,5.7109733
-30.4463632,-118.7577439,5.6939246
-30.5335188,-118.5776935,5.6778669
-30.6169627,-118.3961873,5.6628039
-30.6969220,-118.2126878,5.6495686
-30.7731551,-118.0277081,5.6377344
-30.8455803,-117.8414749,5.6271822
-30.9143308,-117.6536718,5.6185300
-30.9793681,-117.4644174,5.6119308
-31.0405825,-117.2741330,5.6069594
-31.0979936,-117.0827350,5.6037533
-31.1515789,-116.8900786,5.6035372
-31.2012620,-116.6965494,5.6052701
-31.2472094,-116.5018456,5.6089420
-31.2893997,-116.3063822,5.6152307
-31.3278248,-116.1103146,5.6238078
-31.3625599,-115.9132995,5.6338316
-31.3935746,-115.7155112,5.6452881
-31.4207766,-115.5176710,5.6578503
-31.4442858,-115.3190306,5.6707561
-31.4640876,-115.1196831,5.6839450
-31.4801086,-114.9206416,5.6976597
-31.4924546,-114.7210019,5.7119630
-31.5011312,-114.5209340,5.7268514
-31.5061506,-114.3212031,5.7434283
-31.5075836,-114.1211696,5.7611410
-31.5054753,-113.9210241,5.7799301
-31.4998967,-113.7212056,5.8012203
-31.4909107,-113.5213553,5.8237512
-31.4785978,-113.3217084,5.8476436
-31.4630367,-113.1222806,5.8739423
-31.4443202,-112.9231243,5.9013878
-31.4225657,-112.7243716,5.9302122
-31.3978545,-112.5258290,5.9610716
-31.3702516,-112.3277855,5.9929571
-31.3397787,-112.1301716,6.0261295
-31.3064820,-111.9329151,6.0610180
-31.2704594,-111.7362219,6.0968299
-31.2317686,-111.5400369,6.1338242
-31.1904679,-111.3443171,6.1723167
-31.1466568,-111.1492051,6.2116403
-31.1003967,-110.9546560,6.2520297
-31.0517525,-110.7606443,6.2937173
-31.0008195,-110.5672630,6.3361195
-30.9476618,-110.3744769,6.3794221
-30.8923470,-110.1822721,6.4237543
-30.8349611,-109.9907007,6.4686121
-30.7755660,-109.7997374,6.5141001
-30.7142272,-109.6093799,6.5601781
-30.6510129,-109.4196470,6.6064797
-30.5859761,-109.2305238,6.6530031
-30.5191745,-109.0420235,6.6995729
-30.4506537,-108.8541388,6.7461001
-30.3804608,-108.6668607,6.7925433
-30.3086644,-108.4802280,6.8387701
-30.2352797,-108.2941809,6.8848495
-30.1603437,-108.1087357,6.9307371
-30.0839098,-107.9239496,6.9763332
-30.0059825,-107.7397510,7.0217590
-29.9266068,-107.5561661,7.0669710
-29.8458317,-107.3732315,7.1118723
-29.7636622,-107.1908870,7.1565939
-29.6801386,-107.0091552,7.2010873
-29.5953032,-106.8280629,7.2452560
-29.5091618,-106.6475619,7.2892365
-29.4217509,-106.4676714,7.3329731
-29.3331055,-106.2884086,7.3763738
-29.2432332,-106.1097371,7.4195785
-29.1521666,-105.9316727,7.4625229
-29.0599342,-105.7542245,7.5051246
-28.9665458,-105.5773669,7.5475239
-28.8720297,-105.4011118,7.5896475
-28.7764094,-105.2254626,7.6314259
-28.6796962,-105.0504024,7.6729976
-28.5819148,-104.8759397,7.7142790
-28.4830842,-104.7020738,7.7552169
-28.3832175,-104.5287949,7.7959447
-28.2823353,-104.3561077,7.8363690
-28.1804539,-104.1840100,7.8764542
-28.0775869,-104.0124966,7.9163270
-27.9737518,-103.8415693,7.9558841
-27.8689627,-103.6712256,7.9951083
-27.7632333,-103.5014630,8.0341187
-27.6565780,-103.3322812,8.0728019
-27.5490101,-103.1636784,8.1111598
-27.4405421,-102.9956531,8.1493028
-27.3311867,-102.8282041,8.1871081
-27.2209560,-102.6613306,8.2245963
-27.1098610,-102.4950304,8.2618692
-26.9979136,-102.3293035,8.2987941
-26.8851251,-102.1641494,8.3354110
-26.7715036,-101.9995640,8.3718123
-26.6570621,-101.8355504,8.4078558
-26.5418101,-101.6721076,8.4436008
-26.4257526,-101.5092285,8.4791302
-26.3089050,-101.3469227,8.5142917
-26.1912690,-101.1851869,8.5491638
-26.0728404,-101.0240195,8.5838202
-25.9536345,-100.8634389,8.6180981
-25.8336650,-100.7034313,8.6520963
-25.7129345,-100.5439783,8.6858781
-25.5914716,-100.3851058,8.7192656
-25.4692711,-100.2267964,8.7523818
-25.3463269,-100.0690326,8.7852799
-25.2226820,-99.9118605,8.8177687
-25.0983161,-99.7552448,8.8499984
-24.9732233,-99.5991701,8.8820104
-24.8474592,-99.4436970,8.9135981
-24.7209882,-99.2887730,8.9449424
-24.5938077,-99.1343876,8.9760702
-24.4659832,-98.9806121,9.0067582
-24.3374647,-98.8273782,9.0372216
-24.2082570,-98.6746850,9.0674612
-24.0784259,-98.5226024,9.0972632
-23.9479151,-98.3710570,9.1268529
-23.8167393,-98.2200591,9.1562000
-23.6849523,-98.0696633,9.1851344
-23.5525032,-97.9198043,9.2138595
-23.4194135,-97.7705001,9.2423214
-23.2857227,-97.6217878,9.2703984
-23.1513876,-97.4736125,9.2982692
-23.0164362,-97.3259990,9.3258546
-22.8808929,-97.1789668,9.3530850
-22.7447227,-97.0324719,9.3801124
-22.6079601,-96.8865450,9.4068307
-22.4706141,-96.7411893,9.4332257
-22.3326580,-96.5963706,9.4594210
-22.1941330,-96.4521258,9.4852816
-22.0550328,-96.3084425,9.5108523
-21.9153381,-96.1652951,9.5362263
-21.7750981,-96.0227282,9.5612387
-21.6342902,-95.8807129,9.5859957
-21.4929016,-95.7392314,9.6105590
-21.3509930,-95.5983387,9.6347319
-21.2085217,-95.4579871,9.6586854
-21.0654829,-95.3181672,9.6824416
-20.9219494,-95.1789449,9.7057898
-20.7778560,-95.0402524,9.7289496
-20.6332174,-94.9020988,9.7518791
-20.4880929,-94.7645350,9.7744410
-20.3424161,-94.6274958,9.7968180
-20.1962306,-94.4909961,9.8189300
-20.0495925,-94.3550329,9.8407173
-19.9024367,-94.2195523,9.8623241
-19.7548057,-94.0846322,9.8836320
-19.6066479,-93.9502701,9.9046671
-19.4579702,-93.8164953,9.9255286
-19.3087571,-93.6833052,9.9460632
-19.1589996,-93.5507068,9.9663745
-19.0087592,-93.4187685,9.9865169
-18.8578904,-93.2873765,10.0063067
-18.7065099,-93.1566467,10.0259157
-18.5546594,-93.0266271,10.0453422
-18.4020979,-92.8971244,10.0644264
-18.2490743,-92.7683620,10.0833461
-18.0955512,-92.6403173,10.1020582
-17.9412999,-92.5128100,10.1204557
-17.7866181,-92.3860943,10.1386831
-17.6314002,-92.2600888,10.1566808
-17.4754619,-92.1346502,10.1743695
-17.3191158,-92.0100338,10.1918741
-17.1622146,-91.8861230,10.2091268
-17.0046017,-91.7627980,10.2260524
-16.8466010,-91.6403231,10.2427776
-16.6880174,-91.5185918,10.2592430
-16.5287654,-91.3976108,10.2753568
-16.3689845,-91.2774322,10.2912581
-16.2086097,-91.1579357,10.3069075
-16.0477319,-91.0391668,10.3222393
-15.8863236,-90.9210972,10.3374283
-15.7243651,-90.8037080,10.3524700
-15.5619651,-90.6870727,10.3674106
-15.3990224,-90.5711119,10.3823887
-15.2355374,-90.4558181,10.3974175
-15.0716600,-90.3412858,10.4127749
-14.9072523,-90.2274042,10.4284162
-14.7423279,-90.1141670,10.4443458
-14.5770468,-90.0016640,10.4610046
-14.4112704,-89.8897791,10.4780852
-14.2450265,-89.7785079,10.4955862
-14.0784443,-89.6679116,10.5139615
-13.9114188,-89.5578944,10.5327929
-13.7439859,-89.4484530,10.5520706
-13.5762309,-89.3396149,10.5722187
-13.4080842,-89.2313081,10.5928004
-13.2396070,-89.1235195,10.6138053
-13.0708146,-89.0161962,10.6356291
-12.9017367,-88.9093486,10.6578573
-12.7324118,-88.8030008,10.6804852
-12.5627298,-88.6970742,10.7038708
-12.3928029,-88.5916138,10.7276252
-12.2226393,-88.4865967,10.7517449
-12.0521701,-88.3819528,10.7765500
-11.8814911,-88.2777128,10.8016940
-11.7106117,-88.1738535,10.8271700
-11.5394774,-88.0703126,10.8532528
-11.3681687,-87.9671092,10.8796430
-11.1966973,-87.8642198,10.9063271
-11.0250223,-87.7615893,10.9335288
-10.8532095,-87.6592260,10.9609995
-10.6812728,-87.5571063,10.9887179
-10.5091840,-87.4551815,11.0168477
-10.3369956,-87.3534505,11.0451907
-10.1647230,-87.2518899,11.0737189
-9.9923490,-87.1504573,11.1025206
-9.8199140,-87.0491448,11.1314462
-9.6474329,-86.9479304,11.1604676
-9.4748976,-86.8467804,11.1895833
-9.3023361,-86.7456846,11.2186967
-9.1297592,-86.6446260,11.2477931
-8.9571644,-86.5435838,11.2767924
-8.7845666,-86.4425523,11.3056518
-8.6119680,-86.3415240,11.3343885
-8.4393685,-86.2404940,11.3628850
-8.2667723,-86.1394631,11.3911864
-8.0941746,-86.0384273,11.4193409
-7.9215808,-85.9373893,11.4472669
-7.7489925,-85.8363498,11.4749927
-7.5763983,-85.7353028,11.5025739
-7.4038101,-85.6342549,11.5299372
-7.2312314,-85.5332053,11.5570179
-7.0586472,-85.4321369,11.5838704
-6.8860807,-85.3310493,11.6103411
-6.7135465,-85.2299317,11.6363111
-6.5410272,-85.1287494,11.6619009
-6.3685566,-85.0274935,11.6868972
-6.1961613,-84.9261474,11.7111175
-6.0238190,-84.8246653,11.7347848
-5.8515636,-84.7230389,11.7576359
-5.6794368,-84.6212694,11.7794268
-5.5073844,-84.5192764,11.8005021
-5.3354772,-84.4170477,11.8205575
-5.1637633,-84.3145685,11.8393047
-4.9921913,-84.2117666,11.8572038
-4.8208237,-84.1086388,11.8739106
-4.6497002,-84.0051689,11.8891129
-4.4787792,-83.9012918,11.9033645
-4.3081184,-83.7970030,11.9162776
-4.1377502,-83.6922837,11.9275572
-3.9676462,-83.5870785,11.9378192
-3.7978573,-83.4813817,11.9466341
-3.6284071,-83.3751719,11.9537661
-3.4592819,-83.2684056,11.9598542
-3.2905241,-83.1610752,11.9644361
-3.1221490,-83.0531580,11.9673660
-2.9541577,-82.9446230,11.9692666
-2.7865816,-82.8354600,11.9696565
-2.6194305,-82.7256465,11.9684924
-2.4527188,-82.6151642,11.9663476
-2.2864650,-82.5039988,11.9627395
-2.1206768,-82.3921302,11.9577195
-1.9553796,-82.2795515,11.9517916
-1.7905780,-82.1662432,11.9444894
-1.6262813,-82.0521897,11.9359378
-1.4625225,-81.9373938,11.9265650
-1.2992930,-81.8218296,11.9159359
-1.1366061,-81.7054882,11.9042216
-0.9744994,-81.5883789,11.8917785
-0.8129529,-81.4704708,11.8782137
-0.6519852,-81.3517612,11.8637180
-0.4916351,-81.2322641,11.8485856
-0.3318752,-81.1119445,11.8324726
-0.1727284,-80.9908059,11.8155673
-0.0142321,-80.8688637,11.7981132
0.1436436,-80.7460823,11.7798179
0.3008731,-80.6224690,11.7608513
0.4574236,-80.4980381,11.7414175
0.6133212,-80.3727571,11.7212738
0.7685406,-80.2466346,11.7005629
0.9230561,-80.1196809,11.6794583
1.0768820,-79.9918694,11.6577623
1.2299822,-79.8632065,11.6355876
1.3823555,-79.7336762,11.6130844
1.5339921,-79.6032797,11.5900949
1.6848842,-79.4720262,11.5667013
1.8350349,-79.3399063,11.5430332
1.9844172,-79.2069318,11.5189587
2.1330261,-79.0730971,11.4945428
2.2808605,-78.9383931,11.4698991
2.4278983,-78.8028299,11.4449225
2.5741336,-78.6664033,11.4196691
2.7195621,-78.5291078,11.3942351
2.8641662,-78.3909509,11.3685431
3.0079394,-78.2519299,11.3426464
3.1508745,-78.1120430,11.3166215
3.2929582,-77.9712948,11.2904226
3.4341835,-77.8296840,11.2641032
3.5745403,-77.6872128,11.2377161
3.7140194,-77.5438828,11.2112517
3.8526137,-77.3996939,11.1847651
3.9903102,-77.2546524,11.1582807
4.1271038,-77.1087569,11.1318307
4.2629872,-76.9620084,11.1054707
4.3979449,-76.8144176,11.0791906
4.5319758,-76.6659800,11.0530637
4.6650726,-76.5166977,11.0271417
4.7972177,-76.3665855,11.0013791
4.9284133,-76.2156362,10.9758904
5.0586525,-76.0638530,10.9507273
5.1879164,-75.9112544,10.9258018
5.3162098,-75.7578313,10.9012588
5.4435268,-75.6035876,10.8771399
5.5698474,-75.4485450,10.8533190
5.6951784,-75.2926933,10.8299573
5.8195151,-75.1360367,10.8070928
5.9428376,-74.9785993,10.7845673
6.0651534,-74.8203711,10.7625447
6.1864593,-74.6613562,10.7410651
6.3067363,-74.5015799,10.7199458
6.4259917,-74.3410336,10.6993426
6.5442239,-74.1797212,10.6793073
6.6614157,-74.0176676,10.6596399
6.7775736,-73.8548669,10.6404836
6.8926972,-73.6913224,10.6219121
7.0067661,-73.5270589,10.6037121
7.1197809,-73.3620612,10.5860135
7.2317185,-73.1963453,10.5689257
7.3425976,-73.0299040,10.5522211
7.4524230,-72.8627541,10.5360217
7.5611729,-72.6949326,10.5204743
7.6688696,-72.5264057,10.5053269
7.7754993,-72.3571949,10.4906953
7.8810386,-72.1873384,10.4767592
7.9855145,-72.0167929,10.4632394
8.0889110,-71.8455855,10.4502480
8.1912066,-71.6737536,10.4379844
8.2924273,-71.5012555,10.4261458
8.3925580,-71.3281194,10.4148414
8.4915829,-71.1543760,10.4042756
8.5895220,-70.9799944,10.3941336
8.6863627,-70.8050011,10.3845225
8.7820978,-70.6294150,10.3756480
8.8767377,-70.4532230,10.3671986
8.9702742,-70.2764472,10.3592849
9.0627093,-70.0990921,10.3521414
9.1540430,-69.9211667,10.3454650
9.2442729,-69.7426867,10.3393883
9.3334106,-69.5636421,10.3342528
9.4214472,-69.3840660,10.3297353
9.5083884,-69.2039672,10.3260300
9.5942562,-69.0233230,10.3237200
9.6790380,-68.8421911,10.3223743
9.7627504,-68.6605749,10.3223029
9.8454303,-68.4784426,10.3244993
9.9270694,-68.2958755,10.3282537
10.0077023,-68.1128769,10.3340233
10.0873886,-67.9294099,10.3433055
10.1661378,-67.7455793,10.3548517
10.2440122,-67.5613956,10.3691887
10.3211069,-67.3768208,10.3880384
10.3974623,-67.1919828,10.4094197
10.4731755,-67.0069059,10.4336942
10.5483812,-66.8215500,10.4619748
10.6231464,-66.6360615,10.4919808
10.6975866,-66.4504753,10.5237649
10.7718517,-66.2647344,10.5573178
10.8459964,-66.0790029,10.5748391
10.9201318,-65.8932963,10.6239911
