x,y,v,theta
49.1136322,-40.7465739,11.5430901,-1.11247062030884
49.2021099,-40.925909,11.5523873,-1.1159012285388292
49.2899837,-41.1055708,11.5618982,-1.1192952481607255
49.3772525,-41.2855407,11.5716579,-1.1226536138496295
49.4638982,-41.4657648,11.5817775,-1.1259749124480651
49.5499572,-41.6463016,11.5920998,-1.1292599628052191
49.6354304,-41.8271365,11.6026447,-1.1325080607208995
49.7202955,-42.0082048,11.613551,-1.1357182126414134
49.8045909,-42.1895704,11.6246517,-1.1388903946678888
49.8883195,-42.3712219,11.635954,-1.1420241078449418
49.9714582,-42.5530906,11.6476167,-1.145119477871272
50.0540444,-42.7352397,11.6594654,-1.1481750570164038
50.1360821,-42.9176591,11.6714994,-1.1511908509303892
50.2175519,-43.1002861,11.6838844,-1.154166119822877
50.2984867,-43.2831744,11.6964487,-1.1571011063481178
50.3788905,-43.4663134,11.7091894,-1.1599951181904404
50.4587521,-43.6496571,11.7222571,-1.1628472078153325
50.5380962,-43.8332411,11.7355032,-1.165657888259508
50.6169276,-44.0170558,11.7489169,-1.1684266243710113
50.6952431,-44.2010724,11.7626349,-1.1711521117352057
50.77306,-44.3853094,11.7765289,-1.1738360085117927
50.8503832,-44.5697571,11.7905818,-1.17647633654256
50.927217,-44.7544032,11.8049177,-1.179073592005549
51.0035724,-44.9392517,11.8194261,-1.181628371926031
51.0794538,-45.124291,11.834085,-1.184138705494109
51.1548722,-45.3095245,11.8490066,-1.1866059149363934
51.2298336,-45.4949441,11.8640965,-1.1890307711349228
51.3043413,-45.6805353,11.8793287,-1.191406526123868
51.3784127,-45.8663151,11.8948038,-1.193710884660087
51.4520541,-46.0522608,11.9104435,-1.1959452066114091
51.5252753,-46.238359,11.9262176,-1.1981289556009707
51.5980948,-46.4246291,11.9422144,-1.2003122027447775
51.6705067,-46.6110558,11.9583708,-1.2024684954376197
51.7425142,-46.7976324,11.9746528,-1.2045764575467601
51.8141309,-46.9843673,11.9911378,-1.206638946591413
51.885362,-47.1712487,12.0077775,-1.2086549960719106
51.9562141,-47.3582678,12.0245346,-1.210623886457888
52.0266999,-47.5454315,12.0414752,-1.2125467326445762
52.0968258,-47.7327307,12.0585647,-1.2144217723105848
52.1665985,-47.920156,12.075763,-1.216249956811746
52.2360299,-48.1077125,12.0931258,-1.2180312933194613
52.3051275,-48.2953935,12.1106311,-1.2197656252185143
52.3738979,-48.4831897,12.1282365,-1.2214519489131985
52.4423525,-48.6711043,12.145988,-1.223091665130879
52.5104995,-48.8591326,12.1638749,-1.22468341872722
52.5783457,-49.0472652,12.181853,-1.2262279530724665
52.6459019,-49.2355042,12.1999595,-1.227724659410382
52.713177,-49.4238461,12.2181933,-1.2291743869849336
52.7801778,-49.612282,12.2365093,-1.2305753661641945
52.8469149,-49.8008126,12.2549366,-1.231929285738875
52.9133975,-49.9894357,12.2734822,-1.2332351006365019
52.9796327,-50.1781425,12.292101,-1.2344929508833655
53.0456306,-50.3669328,12.3108147,-1.235703017783278
53.1114009,-50.5558054,12.3296364,-1.2368649447094018
53.1769508,-50.7447517,12.348522,-1.237978482590432
53.2422902,-50.9337707,12.3674868,-1.2390445673131782
53.307429,-51.122862,12.3865481,-1.240061823608026
53.3723746,-51.3120171,12.4056639,-1.2410312599525517
53.4371366,-51.5012345,12.4248441,-1.2419522820445816
53.5017253,-51.6905144,12.4441082,-1.2428247177461915
53.5661481,-51.8798484,12.4634173,-1.2436486639372109
53.6304146,-52.0692346,12.4827771,-1.2444241613870077
53.6945352,-52.2586735,12.5022075,-1.2451513084028325
53.7585174,-52.4481571,12.5216737,-1.245828515019183
53.8223709,-52.6376829,12.5411784,-1.2464577131283792
53.8861061,-52.8272517,12.5607401,-1.247036721870397
53.949731,-53.0168558,12.580329,-1.2475662489306099
54.013255,-53.2064921,12.5999453,-1.248045209203666
54.0766892,-53.3961619,12.6196036,-1.248474649644256
54.1400414,-53.5858573,12.6392788,-1.2488533412232465
54.2033213,-53.7755753,12.6589703,-1.2491819110836866
54.2665398,-53.9653169,12.6786805,-1.249460673917558
54.329705,-54.1550749,12.6983914,-1.2496915311874257
54.3928259,-54.344846,12.718102,-1.2498755710954128
54.4559127,-54.5346312,12.737792,-1.2500164590548084
54.5189724,-54.7244242,12.7574538,-1.2501182934433672
54.5820124,-54.9142225,12.7770871,-1.2501869058362052
54.64504,-55.104027,12.7966439,-1.2502275455269047
54.7080597,-55.2938335,12.8161298,-1.2502495320773663
54.7710748,-55.4836401,12.8355505,-1.2502599567836716
54.8340885,-55.6734491,12.8548341,-1.2502639126067308
54.8971013,-55.8632579,12.8740158,-1.2502662911272027
54.9601133,-56.0530658,12.8931141,-1.2502662834077902
55.0231257,-56.2428749,12.9120751,-1.2502661258690724
55.0861381,-56.4326839,12.9309312,-1.2502653420298833
55.1491503,-56.6224918,12.9497056,-1.250265019238078
55.2121629,-56.8123007,12.9683509,-1.2502647022317466
55.2751756,-57.0021097,12.9868884,-1.2502643929331618
55.338188,-57.1919176,13.0053461,-1.25026422961287
55.4012007,-57.3817263,13.0236825,-1.2502637531409062
55.4642136,-57.5715353,13.0419084,-1.2502640759256334
55.5272261,-57.7613433,13.0600561,-1.2502634399863448
55.5902389,-57.9511518,13.0780903,-1.2502632785957553
55.6532519,-58.1409608,13.0960112,-1.2502632843710353
55.7162646,-58.3307689,13.1138556,-1.2502631249053737
55.7792774,-58.5205772,13.1315939,-1.2502632785957215
55.8422904,-58.7103862,13.1492163,-1.2502623352766444
55.9053033,-58.9001943,13.166764,-1.2502624928177097
55.9683162,-59.0900025,13.1842124,-1.2502628040506865
56.0313293,-59.2798115,13.2015427,-1.2502618607296563
56.0943423,-59.4696196,13.2187997,-1.2502618607296563
56.1573553,-59.6594277,13.2359644,-1.2502616974204053
56.2203686,-59.8492366,13.2530085,-1.2502615437242952
56.2833817,-60.0390448,13.269981,-1.2502617031882297
56.3463947,-60.2288528,13.2868678,-1.2502612228756294
56.4094081,-60.4186617,13.3036319,-1.2502605946314673
56.4724214,-60.6084699,13.3203259,-1.2502610710994144
56.5354345,-60.7982778,13.3369406,-1.2502607483310144
56.598448,-60.9880867,13.3534305,-1.2502601200852779
56.6614614,-61.1778949,13.3698517,-1.250260596552336
56.7244746,-61.3677028,13.3861998,-1.250259958703512
56.7874882,-61.5575115,13.4024211,-1.2502602776272067
56.8505016,-61.7473198,13.4185751,-1.2502599644630579
56.9135149,-61.9371276,13.4346619,-1.250259958703523
56.9765285,-62.1269363,13.45062,-1.2502602776272067
57.0395419,-62.3167446,13.4665123,-1.2502596474586276
57.1025553,-62.5065525,13.4823387,-1.2502598011617914
57.1655689,-62.6963611,13.4980433,-1.2502602776272067
57.2285823,-62.8861694,13.513679,-1.2502598050009712
57.2915957,-63.0759774,13.5292503,-1.2502601181651998
57.3546092,-63.2657859,13.5447064,-1.2502598030813672
57.4176227,-63.4555942,13.5600907,-1.2502599625432331
57.4806361,-63.6454023,13.5754119,-1.250260118165166
57.5436496,-63.8352108,13.5906243,-1.2502602776272294
57.606663,-64.0250191,13.6057622,-1.2502605946314673
57.6696763,-64.2148273,13.6208382,-1.250260277627218
57.7326897,-64.4046356,13.6358118,-1.2502604351689977
57.7957031,-64.594444,13.6507081,-1.2502605946314673
57.8587164,-64.7842522,13.6655438,-1.250260909714775
57.9217297,-64.9740606,13.680283,-1.250260909714775
57.984743,-65.163869,13.6949425,-1.2502612267193236
58.0477562,-65.3536773,13.7095425,-1.2502613842607133
58.1107694,-65.5434857,13.7240518,-1.2502617012656119
58.1737825,-65.733294,13.7384791,-1.2502620163478189
58.2367956,-65.9231025,13.752848,-1.2502623333530387
58.2998086,-66.1129109,13.7671319,-1.2502623333530387
58.3628216,-66.3027193,13.7813313,-1.2502623333529825
58.4258346,-66.4925277,13.7954735,-1.2502629654400426
58.4888475,-66.6823362,13.8095362,-1.2502632824459283
58.5518603,-66.8721446,13.8235122,-1.2502635975266678
58.6148731,-67.0619532,13.8374321,-1.250264072072897
58.6778858,-67.2517618,13.8512777,-1.2502642315394497
58.7408984,-67.4415702,13.8650345,-1.2502645466193316
58.803911,-67.6313788,13.8787363,-1.2502651787054546
58.8669235,-67.8211875,13.8923688,-1.2502651806335692
58.9299359,-68.0109959,13.9059105,-1.250265810791143
58.9929483,-68.2008047,13.9193983,-1.250266285337637
59.0559606,-68.3906135,13.9328217,-1.2502666042758361
59.1189727,-68.5804219,13.9461524,-1.2502672344310168
59.1819848,-68.7702307,13.9594302,-1.2502672324997137
59.244997,-68.9600398,13.9726483,-1.2502680279194265
59.3080088,-69.1498482,13.9857719,-1.250268658072281
59.3710206,-69.339657,13.9988436,-1.2502689712136532
59.4340325,-69.5294663,14.0118602,-1.2502694515644408
59.497044,-69.7192747,14.0247806,-1.2502697647046037
59.5600556,-69.9090836,14.03765,-1.2502707099259582
59.6230672,-70.0988931,14.0504685,-1.2502708752107785
59.6860784,-70.2887015,14.0631895,-1.2502718204318433
59.7490896,-70.4785105,14.0758603,-1.2502719740904658
59.812101,-70.6683202,14.0884812,-1.2502729309443639
59.8751118,-70.8581287,14.1010097,-1.2502732440759086
59.9381227,-71.0479377,14.1134856,-1.2502740298109263
60.0011337,-71.2377475,14.1259124,-1.250274669664396
60.0641442,-71.4275562,14.1382517,-1.2502752998050144
60.1271547,-71.6173653,14.1505363,-1.2502756109851947
60.1901654,-71.8071752,14.1627726,-1.250276250848174
60.2531756,-71.996984,14.1749261,-1.2502773555347264
60.3161857,-72.1867932,14.1870227,-1.2502776667065254
60.379196,-72.3766032,14.1990721,-1.2502786216491202
60.4422058,-72.5664123,14.2110431,-1.2502787791825347
60.5052156,-72.7562215,14.2229551,-1.2502797224285072
60.5682255,-72.9460316,14.2348207,-1.2502808349140682
60.6312349,-73.1358409,14.2466124,-1.2502811519318384
60.6942442,-73.3256501,14.2583432,-1.2502819356822077
60.7572537,-73.5154604,14.2700284,-1.2502827311589593
60.8202628,-73.70527,14.2816439,-1.250283050133966
60.8832717,-73.8950792,14.2931966,-1.2502844659527168
60.9462807,-74.0848896,14.3047046,-1.250284944419797
61.0092894,-74.2746994,14.316147,-1.250285737950678
61.0722978,-74.4645088,14.3275248,-1.2502863641470539
61.1353064,-74.6543192,14.3388587,-1.2502874727370537
61.1983147,-74.8441294,14.3501309,-1.2502874786271099
61.2613227,-75.0339387,14.3613369,-1.2502890519491952
61.3243308,-75.2237493,14.3724998,-1.2502898435204626
61.3873387,-75.4135598,14.3836047,-1.2502903259417084
61.4503461,-75.6033691,14.394642,-1.250291107674208
61.5133538,-75.7931798,14.4056368,-1.2502917397504123
61.5763614,-75.9829906,14.4165773,-1.2502928562352225
61.6393683,-76.1728,14.4274486,-1.2502941125001878
61.7023754,-76.3626108,14.4382783,-1.2502942680515134
61.7653826,-76.552422,14.4490573,-1.2502957035584303
61.8283889,-76.7422314,14.4597656,-1.2502960107026477
61.8913956,-76.9320422,14.470433,-1.2502967963461575
61.9544024,-77.1218538,14.481053,-1.2502980763319171
62.0174082,-77.3116632,14.491601,-1.2502990155342424
62.0804143,-77.5014741,14.5021089,-1.250299324634378
62.1434207,-77.6912861,14.5125727,-1.250300606633012
62.206426,-77.8810956,14.5229632,-1.2503013882942289
62.2694316,-78.0709065,14.5333143,-1.2503004292705484
62.3324379,-78.2607189,14.5436244,-1.250295711464005
62.3954438,-78.4505271,14.5538602,-1.2502925352664702
62.458451,-78.6403372,14.564057,-1.2502917259599426
62.5214593,-78.8301501,14.5742151,-1.2502906508399718
62.5844662,-79.0199581,14.584299,-1.250291109643295
62.6474738,-79.2097685,14.5943438,-1.2502899912112713
62.7104822,-79.3995806,14.6043505,-1.2502892232397254
62.7734896,-79.5893892,14.6142873,-1.2502898454875517
62.8364974,-79.7791994,14.6241755,-1.2502944216278606
62.8995048,-79.9690113,14.6340173,-1.2503055057346346
62.9625093,-80.1588215,14.6437606,-1.250327161720508
63.02551,-80.348634,14.6534321,-1.2503622564114663
63.0885044,-80.5384498,14.6630395,-1.250411126016246
63.151489,-80.7282671,14.6725278,-1.250477216310227
63.2144612,-80.918089,14.6819331,-1.2505580090823913
63.2774183,-81.1079167,14.6814243,-1.2506525698522024
63.3403572,-81.2977496,14.6156059,-1.250757716922598
63.4032762,-81.4875893,14.515901,-1.2508744066621909
63.4661731,-81.6774365,14.3977143,-1.2510020103287605
63.5290457,-81.8672915,14.2799978,-1.2511398869916441
63.5918922,-82.0571554,14.1626383,-1.2512837774316208
63.6547113,-82.2470281,14.0455442,-1.251429877359899
63.7175027,-82.4369101,13.9288497,-1.251574235004388
63.7802668,-82.6268015,13.8124798,-1.2517135475794359
63.8430042,-82.8167009,13.6963406,-1.2518438312427995
63.905717,-83.0066089,13.5805385,-1.251962571320747
63.9684074,-83.1965248,13.4650372,-1.2520672609169186
64.0310776,-83.3864463,13.3497427,-1.2521569081874813
64.0937309,-83.5763738,13.2347428,-1.2522310515786668
64.1563704,-83.7663068,13.1200338,-1.2522891054654057
64.2189984,-83.956242,13.0055185,-1.2523319486020776
64.2816184,-84.1461803,12.8912713,-1.2523621264616869
64.3442331,-84.3361218,12.7773148,-1.2523795508732252
64.4068439,-84.5260626,12.6635448,-1.2523880881723084
64.4694531,-84.716004,12.5500234,-1.2523891574616488
64.5320628,-84.9059476,12.4367933,-1.2523854007002952
64.5946725,-85.0958888,12.3237419,-1.25237844984581
64.6572834,-85.2858292,12.210917,-1.2523701782992027
64.7198968,-85.4757719,12.0983722,-1.2523599400837973
64.7825114,-85.6657117,11.9859893,-1.2523492058507084
64.8451277,-85.8556498,11.8738009,-1.2523383986134042
64.9077471,-86.0455904,11.7618701,-1.2523300335378
64.9703678,-86.2355296,11.6500828,-1.2523338844833865
65.0329867,-86.4254658,11.5384597,-1.2523556762080512
65.095605,-86.6154141,11.4270669,-1.2523632537327518
65.1582191,-86.8053545,11.3157936,-1.2523580202009927
65.2208315,-86.9952864,11.204649,-1.2523503015050625
65.2834508,-87.1852343,11.0937066,-1.2523446084202903
65.3460682,-87.3751728,10.9828652,-1.2523395254201728
65.408684,-87.5651032,10.8721264,-1.2523367029788022
65.4713059,-87.7550503,10.7615579,-1.2523360606932072
65.5339251,-87.9449888,10.651068,-1.2523368274194704
65.5965416,-88.1349196,10.540656,-1.2523394111627482
65.6591626,-88.3248657,10.4303697,-1.2523442744518594
65.7217804,-88.5148052,10.3201404,-1.2523515125488032
65.7843945,-88.7047381,10.2099643,-1.2523595221997696
65.8470111,-88.8946837,10.099864,-1.2523703558646715
65.9096241,-89.0846253,9.989796,-1.2523835908979613
65.9722325,-89.2745614,9.8797546,-1.2523992387001415
66.034841,-89.4645078,9.7697413,-1.2524193666586123
66.0974448,-89.6544528,9.6597325,-1.2524449238810256
66.1600419,-89.8443938,9.5497241,-1.252477691471612
66.222635,-90.0343436,9.4397007,-1.2525185049752185
66.28522,-90.2242949,9.329648,-1.252570610446276
66.3477936,-90.4142449,9.2195668,-1.2526337789656545
66.4103566,-90.6042031,9.1094256,-1.2527109373953391
66.472905,-90.7941663,8.9992096,-1.2528023973968927
66.5354349,-90.9841318,8.8889302,-1.2529092381041493
66.5979453,-91.1741064,8.7785408,-1.2530309817242071
66.6604327,-91.364089,8.6680156,-1.2531696947700264
66.7228931,-91.5540783,8.557384,-1.253323517107995
66.7853247,-91.7440785,8.4465882,-1.2534931911016611
66.8477239,-91.9340888,8.3355774,-1.2536785071342738
66.9100879,-92.1241107,8.2244092,-1.2538781864930701
66.9724143,-92.3141461,8.1130203,-1.2540929922849133
67.0346989,-92.5041919,8.0013197,-1.254322835855549
67.0969406,-92.6942544,7.8894063,-1.254570385881198
67.159136,-92.8843346,7.77722,-1.254837991523187
67.2212781,-93.074424,7.6646205,-1.255133356326951
67.2833658,-93.2645371,7.5517624,-1.2554695030363567
67.3453913,-93.4546763,7.4386016,-1.255864708537549
67.4073367,-93.6448248,7.3249687,-1.2563436156164052
67.4691943,-93.835013,7.2110873,-1.2569578120382816
67.5309384,-94.0252494,7.0969426,-1.2577516277236696
67.5925242,-94.2155123,6.9824411,-1.258680954931331
67.6539263,-94.4058111,6.8678632,-1.259792692196066
67.7151425,-94.596258,6.7532185,-1.2612763325342304
67.7760282,-94.7866458,6.6390164,-1.2636408879114933
67.8364957,-94.9772784,6.5253974,-1.2669437677758646
67.8963651,-95.1682113,6.412371,-1.2711446262776476
67.9553768,-95.3592157,6.3010952,-1.2763476326444778
68.0134187,-95.5506063,6.1911017,-1.2826330719009233
68.0702777,-95.7424295,6.0823426,-1.290057619078981
68.125672,-95.9345345,5.9764674,-1.2986656795064069
68.1794285,-96.1271733,5.8723507,-1.3084853825827816
68.2313051,-96.320384,5.7698959,-1.3195236428986543
68.2810186,-96.5140493,5.6709522,-1.3317777296566593
68.3283678,-96.7083608,5.5738623,-1.3452375836669455
68.3731073,-96.9033352,5.4785482,-1.3598729658178115
68.414969,-97.098852,5.3866878,-1.3756478356193238
68.4537503,-97.29505,5.2963127,-1.3925194939568346
68.4892228,-97.4919118,5.2074935,-1.4104368995212364
68.5211489,-97.6892932,5.1210082,-1.429340812353788
68.5493443,-97.8872854,5.0353286,-1.449189257096764
68.5736097,-98.0858402,4.9505301,-1.469930830626251
68.5937417,-98.2847554,4.8666479,-1.4915552655370825
68.6095721,-98.4841123,4.7836318,-1.514037427803219
68.62092,-98.6838292,4.7017408,-1.537384211038741
68.6276009,-98.8837092,4.6229599,-1.5620055147005192
68.62936,-99.0838107,4.5461954,-1.588090777077786
68.625902,-99.2837393,4.4722919,-1.615690376316869
68.6169151,-99.483785,4.4026741,-1.6447740759874045
68.6021341,-99.6832237,4.3355811,-1.6753083482473767
68.5812824,-99.8820116,4.272061,-1.7073108058929785
68.554008,-100.0805602,4.2126109,-1.7406306255452577
68.5202207,-100.2775865,4.1554046,-1.7751040695591687
68.4797166,-100.4730708,4.1007869,-1.8106850203461178
68.4320582,-100.667914,4.0473325,-1.8470117703476587
68.377516,-100.860329,3.9921176,-1.8840225748754675
68.3160739,-101.0500304,3.9400417,-1.9218188187015546
68.24722,-101.2380594,3.9334227,-1.9596734144869445
68.1713289,-101.4232758,3.931712,-1.9966848264544597
68.0888305,-101.6051289,3.9346014,-2.032539045604499
67.9999057,-101.7838287,3.9419904,-2.0675728789839627
67.9046197,-101.9595928,3.9533138,-2.102353113841376
67.8035297,-102.1315116,3.9674833,-2.1374598826373004
67.6965574,-102.2996353,3.9836687,-2.175278116971253
67.5828632,-102.4642338,4.001543,-2.2177078881988983
67.4621714,-102.624018,4.0210245,-2.263478327876896
67.3354449,-102.7767272,4.0414596,-2.305284610357686
67.2005361,-102.9261224,4.057846,-2.3430469084243652
67.060772,-103.0696108,4.065658,-2.378945139018968
66.9160802,-103.2078643,4.1151041,-2.409270085191458
66.7668361,-103.342051,4.1838559,-2.4290399481664675
66.6154984,-103.4728033,4.2951001,-2.42922431176078
66.4638,-103.6038184,4.3227273,-2.4144232108208437
66.3144741,-103.7366935,4.2410797,-2.391791813854788
66.1672821,-103.8737623,4.1554757,-2.3623312325105323
66.025481,-104.0138336,4.0711046,-2.3258868049678014
65.8880262,-104.1598834,3.9973342,-2.283243427576473
65.7572004,-104.3113385,3.9295963,-2.239754922040289
65.6338177,-104.4674084,3.8662141,-2.198635751899647
65.516286,-104.62934,3.8074628,-2.156970892760765
65.4055174,-104.7961528,3.7504909,-2.114449220620336
65.3022466,-104.9670161,3.7106611,-2.071418430328288
65.2064865,-105.1420449,3.6965635,-2.0281071440817238
65.1180975,-105.3216594,3.6821303,-1.984912682231001
65.0376307,-105.5047324,3.668333,-1.9418110335197087
64.9651822,-105.6909605,3.6560312,-1.8983107884184436
64.9008987,-105.8801687,3.6462587,-1.8542052614285591
64.8449951,-106.0721132,3.6423095,-1.8101521644728022
64.7976572,-106.2660939,3.6472835,-1.7664069372012012
64.7588118,-106.4621399,3.6612043,-1.7231450666060542
64.7284262,-106.6600421,3.6842412,-1.680798303869666
64.7064738,-106.8588002,3.7182702,-1.6399036083996374
64.6926875,-107.0579738,3.760772,-1.6006597987533957
64.6867136,-107.2579547,3.8082593,-1.563087430026014
64.688259,-107.4584204,3.859888,-1.527293805878475
64.6969384,-107.6578094,3.9159574,-1.4931987063414611
64.7124392,-107.857167,3.9737135,-1.460625777186517
64.7344637,-108.0562703,4.0328978,-1.429617887039325
64.762587,-108.254149,4.0938301,-1.4002564493987253
64.7965224,-108.4512042,4.1571949,-1.3725834715338916
64.8359446,-108.6474809,4.222643,-1.3467011146772814
64.8803815,-108.8424451,4.2919572,-1.322715160461883
64.9294964,-109.036346,4.3651591,-1.3006843947539912
64.9828863,-109.2291738,4.4412352,-1.2806683644213712
65.0401037,-109.4208234,4.5221416,-1.2627387839738624
65.1007814,-109.6115216,4.6074122,-1.2470860120397318
65.1643853,-109.8010941,4.6958268,-1.233776006209856
65.2305338,-109.9898806,4.7892553,-1.2227762830033717
65.2987664,-110.1779599,4.8867055,-1.214203478337659
65.3685313,-110.3652392,4.9867593,-1.208222684083389
65.4394643,-110.5522278,5.090016,-1.205013195447956
65.5110088,-110.7390184,5.1945739,-1.204667432256012
65.5825809,-110.9256878,5.2969508,-1.2072675904180996
65.6536857,-111.1125908,5.3931415,-1.2128818363323912
65.7237433,-111.2998987,5.4777907,-1.2214206361130542
65.7921893,-111.4877714,5.5534781,-1.2326319048730996
65.8585445,-111.6764558,5.6180421,-1.2461058489684267
65.9223178,-111.8659172,5.6658602,-1.261281239028073
65.9832246,-112.0563742,5.6910715,-1.2776224820038204
66.0410568,-112.2479524,5.6907406,-1.2947122041414336
66.095523,-112.4401955,5.61843,-1.3126082355069197
66.1465759,-112.6335174,5.5488627,-1.3313391516698594
66.1940598,-112.8280108,5.4832358,-1.3507933113740245
66.2376495,-113.0229361,5.4224876,-1.3707326057453324
66.2773842,-113.2188894,5.3634222,-1.391090056757632
66.3131849,-113.4159581,5.305907,-1.4117565091874469
66.3448031,-113.6130859,5.2505367,-1.4326450074255392
66.3723411,-113.8111483,5.1959881,-1.4537625332166544
66.3957317,-114.0100969,5.1422888,-1.475096720667096
66.414814,-114.2088857,5.0899149,-1.4969640493221563
66.4295802,-114.4085187,5.0380248,-1.5195000418797184
66.4398389,-114.6083324,4.9867794,-1.542683781531454
66.4454616,-114.8082865,4.9432779,-1.5666579850736146
66.4462896,-115.0083655,4.9069124,-1.591429822033557
66.4421626,-115.2083517,4.8872125,-1.616856602925968
66.4329452,-115.4083262,4.8676528,-1.6427704799942784
66.4185765,-115.6076183,4.8482122,-1.6691369734008585
66.398914,-115.8069161,4.829183,-1.6959728162978396
66.3739218,-116.0055279,4.8106332,-1.7231662405982844
66.3436451,-116.202693,4.7925087,-1.7507493989298668
66.307744,-116.4000374,4.7757417,-1.7786371371424765
66.2664443,-116.5958762,4.7601123,-1.8065841158622324
66.2198728,-116.7897167,4.7456706,-1.8345531378951072
66.1675991,-116.9832884,4.7338702,-1.8623689254695062
66.1100375,-117.1750797,4.7244154,-1.889672092037409
66.0474678,-117.3646032,4.7173431,-1.9162728209485325
65.9798638,-117.5524387,4.7134136,-1.9420407817502292
65.907168,-117.7391755,4.7139527,-1.9668358815467588
65.8301103,-117.9234656,4.7181872,-1.9918086148894019
65.7486046,-118.1054844,4.7264193,-2.017336356252891
65.6621659,-118.2860183,4.7388235,-2.0422602380754586
65.5716323,-118.4636017,4.7570599,-2.066707733603575
65.4766807,-118.6391112,4.7789339,-2.091433081682526
65.3770611,-118.8128438,4.8037758,-2.116660150898423
65.2729352,-118.9842646,4.8313351,-2.14202321916096
65.1652454,-119.1518228,4.8610461,-2.1673000595524816
65.052799,-119.3174247,4.8916941,-2.1923854445587523
64.9358781,-119.4806512,4.9232083,-2.2169154014292394
64.8158949,-119.6397593,4.9572481,-2.2406784311629866
64.691561,-119.7967342,4.9929044,-2.263621357873931
64.5636124,-119.9508712,5.0306213,-2.285518703195159
64.432708,-120.1017221,5.0719029,-2.3062687780988296
64.2983157,-120.2502512,5.1149293,-2.3258443745930797
64.1612652,-120.3958838,5.1611636,-2.3441563408261143
64.0214999,-120.5390553,5.2101739,-2.3612045324064903
63.8793064,-120.6798311,5.2608081,-2.37699235626275
63.7349108,-120.818342,5.3153367,-2.3915160262335493
63.5885082,-120.9547511,5.3714953,-2.404813412015118
63.4404487,-121.0890708,5.4298831,-2.4169133244607024
63.2904483,-121.2218783,5.4913111,-2.4276450071605264
63.1394517,-121.3527042,5.554246,-2.436982358386361
62.9870002,-121.4823185,5.6200337,-2.4450531394782997
62.8335444,-121.6106674,5.6880501,-2.45258433695174
62.6794473,-121.7375926,5.7575598,-2.4599050122753954
62.5239941,-121.8637361,5.8297414,-2.4665079792784472
62.3678604,-121.9887311,5.9033475,-2.4723205037948857
62.2112193,-122.1126452,5.9781313,-2.477365820935153
62.0535965,-122.2360481,6.0547422,-2.4816201076173563
61.8956138,-122.3586523,6.1320127,-2.4850936739601655
61.737337,-122.4806062,6.2098738,-2.4878271223451187
61.5784788,-122.6023175,6.2882234,-2.489880759901054
61.4194887,-122.7236125,6.3664639,-2.491337942576425
61.2603959,-122.8446195,6.4445667,-2.4923038871534238
61.101047,-122.9655785,6.5219,-2.4929077297693545
60.9416894,-123.0863925,6.5985304,-2.493256424192266
60.7823177,-123.2071297,6.6745014,-2.493441067611786
60.6228727,-123.3278761,6.7491662,-2.4935414518176895
60.4634441,-123.4485849,6.8228593,-2.493600452080007
60.3039945,-123.5692948,6.8957306,-2.4936411258834763
60.1445482,-123.689992,6.9672565,-2.4936661788426426
59.9851187,-123.8106702,7.0377425,-2.493676109739085
59.8256328,-123.9313886,7.1074161,-2.4936865689276724
59.6661869,-124.0520741,7.1758218,-2.4937329173543006
59.5067522,-124.1727395,7.243139,-2.4937795676710346
59.3472254,-124.2934629,7.3096763,-2.4937984045359274
59.1877542,-124.4141395,7.3750466,-2.493786162957511
59.0283045,-124.5348029,7.4393893,-2.4937665964427675
58.8687894,-124.6555207,7.5030316,-2.4937496842133977
58.709321,-124.7762074,7.5656288,-2.4937333412752403
58.5498744,-124.8968817,7.627286,-2.4937184917508866
58.3903693,-125.017604,7.6883156,-2.4937063628711527
58.2309068,-125.1382971,7.7483912,-2.493695374121689
58.0714597,-125.2589813,7.8076222,-2.4936861041641816
57.9119619,-125.3797062,7.8662877,-2.4936792908844123
57.7525052,-125.5004017,7.9240645,-2.4936747395227683
57.5930545,-125.6210938,7.9810931,-2.493671912656139
57.4335618,-125.7418184,8.0376089,-2.4936711204922006
57.2741086,-125.8625133,8.0932836,-2.4936728037047327
57.1146522,-125.9832102,8.1483041,-2.4936764028645473
56.9551629,-126.1039311,8.2028572,-2.493682586172094
56.7957096,-126.2246232,8.2566045,-2.493690146104833
56.636246,-126.3453212,8.3097869,-2.4936999638819297
56.4767588,-126.4660346,8.3625411,-2.493711414643878
56.3173011,-126.5867228,8.4145172,-2.493725353344123
56.1578294,-126.7074181,8.4660113,-2.4937405828403914
55.9983438,-126.8281201,8.5171114,-2.4937574213022753
55.8388768,-126.9488038,8.5674566,-2.4937756124660675
55.6793969,-127.0694927,8.6173951,-2.49379555833684
55.5199129,-127.1901797,8.6669696,-2.493816916945123
55.3604316,-127.3108593,8.7158106,-2.493838122808493
55.2009438,-127.4315385,8.7643117,-2.493861736112431
55.0414602,-127.5522086,8.8124437,-2.4938856516121906
54.8819618,-127.6728839,8.859926,-2.4939026817490086
54.7224678,-127.7935516,8.9070693,-2.493897710809144
54.5629847,-127.9142123,8.953803,-2.4938515335115787
54.4034836,-128.0348982,8.9998438,-2.493744490905262
54.2440119,-128.1555887,9.0455045,-2.493564733445447
54.0845707,-128.2763012,9.0906668,-2.493300816928109
53.9251311,-128.3970787,9.1351269,-2.4929501055175978
53.76576,-128.5178923,9.1694851,-2.4925198642223094
